Frame: 67639, Time: 03:47:22
Frame: 67640, Time: 03:47:22
Frame: 67641, Time: 03:47:22
Frame: 67642, Time: 03:47:22
Frame: 67643, Time: 03:47:23
Frame: 67644, Time: 03:47:23
Frame: 67645, Time: 03:47:23
Frame: 67646, Time: 03:47:23
Frame: 67647, Time: 03:47:23
Frame: 67648, Time: 03:47:24
Frame: 67650, Time: 03:47:24
Frame: 67651, Time: 03:47:24
Frame: 67653, Time: 03:47:25
Frame: 68267, Time: 03:49:29
Frame: 68268, Time: 03:49:29
Frame: 68270, Time: 03:49:29
Frame: 68272, Time: 03:49:30
Frame: 68273, Time: 03:49:30
Frame: 68274, Time: 03:49:30
Frame: 68275, Time: 03:49:30
Frame: 68277, Time: 03:49:31
Frame: 68278, Time: 03:49:31
Frame: 68279, Time: 03:49:31
Frame: 68280, Time: 03:49:31
Frame: 68281, Time: 03:49:31
Frame: 68282, Time: 03:49:32
Frame: 68283, Time: 03:49:32
Frame: 68284, Time: 03:49:32
Frame: 68285, Time: 03:49:32
Frame: 68286, Time: 03:49:32
Frame: 68287, Time: 03:49:33
Frame: 68288, Time: 03:49:33
Frame: 68289, Time: 03:49:33
Frame: 68290, Time: 03:49:33
Frame: 68291, Time: 03:49:33
Frame: 68292, Time: 03:49:34
Frame: 68293, Time: 03:49:34
Frame: 68908, Time: 03:51:38
Frame: 68909, Time: 03:51:38
Frame: 68910, Time: 03:51:38
Frame: 68913, Time: 03:51:39
Frame: 68914, Time: 03:51:39
Frame: 68915, Time: 03:51:39
Frame: 68917, Time: 03:51:40
Frame: 68918, Time: 03:51:40
Frame: 68919, Time: 03:51:40
Frame: 68920, Time: 03:51:40
Frame: 68921, Time: 03:51:40
Frame: 68922, Time: 03:51:41
Frame: 68923, Time: 03:51:41
Frame: 68924, Time: 03:51:41
Frame: 68925, Time: 03:51:41
Frame: 68926, Time: 03:51:41
Frame: 68927, Time: 03:51:42
Frame: 68928, Time: 03:51:42
Frame: 68929, Time: 03:51:42
Frame: 68930, Time: 03:51:42
Frame: 68931, Time: 03:51:42
Frame: 68932, Time: 03:51:43
Frame: 68933, Time: 03:51:43
Frame: 68934, Time: 03:51:43
Frame: 68935, Time: 03:51:43
Frame: 68936, Time: 03:51:43
Frame: 69301, Time: 03:52:57
Frame: 69302, Time: 03:52:57
Frame: 69303, Time: 03:52:57
Frame: 69304, Time: 03:52:58
Frame: 69305, Time: 03:52:58
Frame: 69306, Time: 03:52:58
Frame: 69307, Time: 03:52:58
Frame: 69308, Time: 03:52:59
